id,dateYear,dateMonth,employeePositionID
29396,2022,6,1213
29397,2022,7,1213
29398,2022,8,1213
29399,2022,9,1213
29400,2022,10,1213
29401,2022,11,1213
29402,2022,12,1213
29403,2023,1,1213
29404,2023,2,1213
29405,2023,3,1213
29406,2023,4,1213
29407,2023,5,1213
29408,2023,6,1213
29409,2023,7,1213
29410,2023,8,1213
29411,2023,9,1213
29412,2023,10,1213
29413,2023,11,1213
29414,2023,12,1213
29415,2024,1,1213
29416,2024,2,1213
29417,2024,3,1213
29418,2024,4,1213
29419,2024,5,1213
29420,2024,6,1213
29421,2024,7,1213
29422,2024,8,1213
29423,2024,9,1213
29424,2024,10,1213
29425,2024,11,1213
29426,2024,12,1213
29427,2025,1,1213
29428,2025,2,1213
29429,2025,3,1213
29430,2025,4,1213
29431,2025,5,1213
29432,2025,6,1213
29433,2025,7,1213
29434,2025,8,1213
29435,2025,9,1213
29436,2025,10,1213
29437,2025,11,1213
29438,2025,12,1213
29439,2024,9,1214
29440,2024,10,1214
29441,2024,11,1214
29442,2024,12,1214
29443,2025,1,1214
29444,2025,2,1214
29445,2025,3,1214
29446,2025,4,1214
29447,2025,5,1214
29448,2025,6,1214
29449,2025,7,1214
29450,2025,8,1214
29451,2025,9,1214
29452,2025,10,1214
29453,2025,11,1214
29454,2025,12,1214
29455,2020,12,1215
29456,2021,1,1215
29457,2021,2,1215
29458,2021,3,1215
29459,2021,4,1215
29460,2021,5,1215
29461,2021,6,1215
29462,2021,7,1215
29463,2021,8,1215
29464,2021,9,1215
29465,2021,10,1215
29466,2021,11,1215
29467,2021,12,1215
29468,2022,1,1215
29469,2022,2,1215
29470,2022,3,1215
29471,2022,4,1215
29472,2022,5,1215
29473,2022,6,1215
29474,2022,7,1215
29475,2022,8,1215
29476,2022,9,1215
29477,2022,10,1215
29478,2022,11,1215
29479,2022,12,1215
29480,2023,1,1215
29481,2023,2,1215
29482,2023,3,1215
29483,2023,4,1215
29484,2023,5,1215
29485,2023,6,1215
29486,2023,7,1215
29487,2023,8,1215
29488,2023,9,1215
29489,2023,10,1215
29490,2023,11,1215
29491,2023,12,1215
29492,2024,1,1215
29493,2024,2,1215
29494,2024,3,1215
29495,2024,4,1215
29496,2024,5,1215
29497,2024,6,1215
29498,2024,7,1215
29499,2024,8,1215
29500,2024,9,1215
29501,2024,10,1215
29502,2024,11,1215
29503,2024,12,1215
29504,2025,1,1215
29505,2025,2,1215
29506,2025,3,1215
29507,2025,4,1215
29508,2025,5,1215
29509,2025,6,1215
29510,2025,7,1215
29511,2025,8,1215
29512,2025,9,1215
29513,2025,10,1215
29514,2025,11,1215
29515,2025,12,1215
29516,2024,1,1216
29517,2024,2,1216
29518,2024,3,1216
29519,2024,4,1216
29520,2024,5,1216
29521,2024,6,1216
29522,2024,7,1216
29523,2024,8,1216
29524,2024,9,1216
29525,2024,10,1216
29526,2024,11,1216
29527,2024,12,1216
29528,2025,1,1216
29529,2025,2,1216
29530,2025,3,1216
29531,2025,4,1216
29532,2025,5,1216
29533,2025,6,1216
29534,2025,7,1216
29535,2025,8,1216
29536,2025,9,1216
29537,2025,10,1216
29538,2025,11,1216
29539,2025,12,1216
29540,2024,6,1217
29541,2024,7,1217
29542,2024,8,1217
29543,2024,9,1217
29544,2024,10,1217
29545,2024,11,1217
29546,2024,12,1217
29547,2025,1,1217
29548,2025,2,1217
29549,2025,3,1217
29550,2025,4,1217
29551,2025,5,1217
29552,2025,6,1217
29553,2025,7,1217
29554,2025,8,1217
29555,2025,9,1217
29556,2025,10,1217
29557,2025,11,1217
29558,2025,12,1217
29559,2020,6,1218
29560,2020,7,1218
29561,2020,8,1218
29562,2020,9,1218
29563,2020,10,1218
29564,2020,11,1218
29565,2020,12,1218
29566,2021,1,1218
29567,2021,2,1218
29568,2021,3,1218
29569,2021,4,1218
29570,2021,5,1218
29571,2021,6,1218
29572,2021,7,1218
29573,2021,8,1218
29574,2021,9,1218
29575,2021,10,1218
29576,2021,11,1218
29577,2021,12,1218
29578,2022,1,1218
29579,2022,2,1218
29580,2022,3,1218
29581,2022,4,1218
29582,2022,5,1218
29583,2022,6,1218
29584,2022,7,1218
29585,2022,8,1218
29586,2022,9,1218
29587,2022,10,1218
29588,2022,11,1218
29589,2022,12,1218
29590,2023,1,1218
29591,2023,2,1218
29592,2023,3,1218
29593,2023,4,1218
29594,2023,5,1218
29595,2023,6,1218
29596,2023,7,1218
29597,2023,8,1218
29598,2023,9,1218
29599,2023,10,1218
29600,2023,11,1218
29601,2023,12,1218
29602,2024,1,1218
29603,2024,2,1218
29604,2024,3,1218
29605,2024,4,1218
29606,2024,5,1218
29607,2024,6,1218
29608,2024,7,1218
29609,2024,8,1218
29610,2024,9,1218
29611,2024,10,1218
29612,2024,11,1218
29613,2024,12,1218
29614,2025,1,1218
29615,2025,2,1218
29616,2025,3,1218
29617,2025,4,1218
29618,2025,5,1218
29619,2025,6,1218
29620,2025,7,1218
29621,2025,8,1218
29622,2025,9,1218
29623,2025,10,1218
29624,2025,11,1218
29625,2025,12,1218
29626,2024,3,1219
29627,2024,4,1219
29628,2024,5,1219
29629,2024,6,1219
29630,2024,7,1219
29631,2024,8,1219
29632,2024,9,1219
29633,2024,10,1219
29634,2024,11,1219
29635,2024,12,1219
29636,2025,1,1219
29637,2025,2,1219
29638,2025,3,1219
29639,2025,4,1219
29640,2025,5,1219
29641,2025,6,1219
29642,2025,7,1219
29643,2025,8,1219
29644,2025,9,1219
29645,2025,10,1219
29646,2025,11,1219
29647,2025,12,1219
29648,2020,6,1220
29649,2020,7,1220
29650,2020,8,1220
29651,2020,9,1220
29652,2020,10,1220
29653,2020,11,1220
29654,2020,12,1220
29655,2021,1,1220
29656,2021,2,1220
29657,2021,3,1220
29658,2021,4,1220
29659,2021,5,1220
29660,2021,6,1220
29661,2021,7,1220
29662,2021,8,1220
29663,2021,9,1220
29664,2021,10,1220
29665,2021,11,1220
29666,2021,12,1220
29667,2022,1,1220
29668,2022,2,1220
29669,2022,3,1220
29670,2022,4,1220
29671,2022,5,1220
29672,2022,6,1220
29673,2022,7,1220
29674,2022,8,1220
29675,2022,9,1220
29676,2022,10,1220
29677,2022,11,1220
29678,2022,12,1220
29679,2023,1,1220
29680,2023,2,1220
29681,2023,2,1221
29682,2023,3,1221
29683,2023,4,1221
29684,2023,5,1221
29685,2023,6,1221
29686,2023,7,1221
29687,2023,8,1221
29688,2023,9,1221
29689,2023,10,1221
29690,2023,11,1221
29691,2023,12,1221
29692,2024,1,1221
29693,2024,2,1221
29694,2024,3,1221
29695,2024,4,1221
29696,2024,5,1221
29697,2024,6,1221
29698,2024,7,1221
29699,2024,8,1221
29700,2024,9,1221
29701,2024,10,1221
29702,2024,11,1221
29703,2024,12,1221
29704,2025,1,1221
29705,2025,2,1221
29706,2025,3,1221
29707,2025,4,1221
29708,2025,5,1221
29709,2025,6,1221
29710,2025,7,1221
29711,2025,8,1221
29712,2025,9,1221
29713,2025,10,1221
29714,2025,11,1221
29715,2025,12,1221
29716,2023,7,1222
29717,2023,8,1222
29718,2023,9,1222
29719,2023,10,1222
29720,2023,11,1222
29721,2023,12,1222
29722,2024,1,1222
29723,2024,2,1222
29724,2024,3,1222
29725,2024,4,1222
29726,2024,5,1222
29727,2024,6,1222
29728,2024,7,1222
29729,2024,8,1222
29730,2024,9,1222
29731,2024,10,1222
29732,2024,11,1222
29733,2024,12,1222
29734,2025,1,1222
29735,2025,2,1222
29736,2025,3,1222
29737,2025,4,1222
29738,2025,5,1222
29739,2025,6,1222
29740,2025,7,1222
29741,2025,8,1222
29742,2025,9,1222
29743,2025,10,1222
29744,2025,11,1222
29745,2025,12,1222
29746,2022,6,1223
29747,2022,7,1223
29748,2022,8,1223
29749,2022,9,1223
29750,2022,10,1223
29751,2022,11,1223
29752,2022,12,1223
29753,2023,1,1223
29754,2023,2,1223
29755,2023,3,1223
29756,2023,4,1223
29757,2023,5,1223
29758,2023,6,1223
29759,2023,7,1223
29760,2023,8,1223
29761,2023,9,1223
29762,2023,10,1223
29763,2023,11,1223
29764,2023,12,1223
29765,2024,1,1223
29766,2024,2,1223
29767,2024,3,1223
29768,2024,4,1223
29769,2024,5,1223
29770,2024,6,1223
29771,2024,7,1223
29772,2024,8,1223
29773,2024,9,1223
29774,2024,10,1223
29775,2024,11,1223
29776,2024,12,1223
29777,2025,1,1223
29778,2025,2,1223
29779,2025,3,1223
29780,2025,4,1223
29781,2025,5,1223
29782,2025,6,1223
29783,2025,7,1223
29784,2025,8,1223
29785,2025,9,1223
29786,2025,10,1223
29787,2025,11,1223
29788,2025,12,1223
29789,2023,3,1224
29790,2023,4,1224
29791,2023,5,1224
29792,2023,6,1224
29793,2023,7,1224
29794,2023,8,1224
29795,2023,9,1224
29796,2023,10,1224
29797,2023,11,1224
29798,2023,11,1225
29799,2023,12,1225
29800,2024,1,1225
29801,2024,2,1225
29802,2024,3,1225
29803,2024,4,1225
29804,2024,5,1225
29805,2024,6,1225
29806,2024,7,1225
29807,2024,8,1225
29808,2024,9,1225
29809,2024,10,1225
29810,2024,11,1225
29811,2024,12,1225
29812,2025,1,1225
29813,2025,2,1225
29814,2025,3,1225
29815,2025,4,1225
29816,2025,5,1225
29817,2025,6,1225
29818,2025,7,1225
29819,2025,8,1225
29820,2025,9,1225
29821,2025,10,1225
29822,2025,11,1225
29823,2025,12,1225
29824,2020,1,1226
29825,2020,2,1226
29826,2020,3,1226
29827,2020,4,1226
29828,2020,5,1226
29829,2020,6,1226
29830,2020,7,1226
29831,2020,8,1226
29832,2020,9,1226
29833,2020,10,1226
29834,2020,11,1226
29835,2020,12,1226
29836,2021,1,1226
29837,2021,2,1226
29838,2021,3,1226
29839,2021,4,1226
29840,2021,5,1226
29841,2021,6,1226
29842,2021,7,1226
29843,2021,8,1226
29844,2021,9,1226
29845,2021,10,1226
29846,2021,11,1226
29847,2021,12,1226
29848,2022,1,1226
29849,2022,2,1226
29850,2022,3,1226
29851,2022,4,1226
29852,2022,5,1226
29853,2022,6,1226
29854,2022,7,1226
29855,2022,8,1226
29856,2022,9,1226
29857,2022,10,1226
29858,2022,11,1226
29859,2022,12,1226
29860,2023,1,1226
29861,2023,2,1226
29862,2023,3,1226
29863,2023,4,1226
29864,2023,5,1226
29865,2023,6,1226
29866,2023,7,1226
29867,2023,8,1226
29868,2023,9,1226
29869,2023,10,1226
29870,2023,11,1226
29871,2023,12,1226
29872,2024,1,1226
29873,2024,2,1226
29874,2024,3,1226
29875,2024,4,1226
29876,2024,5,1226
29877,2024,6,1226
29878,2024,7,1226
29879,2024,8,1226
29880,2024,9,1226
29881,2024,10,1226
29882,2024,11,1226
29883,2024,12,1226
29884,2024,12,1227
29885,2024,12,1228
29886,2025,1,1228
29887,2025,2,1228
29888,2025,3,1228
29889,2025,4,1228
29890,2025,5,1228
29891,2025,6,1228
29892,2025,7,1228
29893,2025,7,1229
29894,2025,8,1229
29895,2025,9,1229
29896,2025,10,1229
29897,2025,10,1230
29898,2025,11,1230
29899,2025,12,1230
29900,2022,12,1231
29901,2023,1,1231
29902,2023,2,1231
29903,2023,3,1231
29904,2023,4,1231
29905,2023,5,1231
29906,2023,6,1231
29907,2023,7,1231
29908,2023,8,1231
29909,2023,9,1231
29910,2023,10,1231
29911,2023,11,1231
29912,2023,12,1231
29913,2024,1,1231
29914,2024,2,1231
29915,2024,3,1231
29916,2024,4,1231
29917,2024,5,1231
29918,2024,6,1231
29919,2024,7,1231
29920,2024,8,1231
29921,2024,9,1231
29922,2024,10,1231
29923,2024,11,1231
29924,2024,12,1231
29925,2025,1,1231
29926,2025,2,1231
29927,2025,3,1231
29928,2025,4,1231
29929,2025,5,1231
29930,2025,6,1231
29931,2025,7,1231
29932,2025,8,1231
29933,2025,9,1231
29934,2025,10,1231
29935,2025,11,1231
29936,2025,12,1231
29937,2023,8,1232
29938,2023,9,1232
29939,2023,10,1232
29940,2023,11,1232
29941,2023,12,1232
29942,2024,1,1232
29943,2024,2,1232
29944,2024,2,1233
29945,2024,3,1233
29946,2024,4,1233
29947,2024,5,1233
29948,2024,6,1233
29949,2024,7,1233
29950,2024,8,1233
29951,2024,9,1233
29952,2024,10,1233
29953,2024,11,1233
29954,2024,12,1233
29955,2025,1,1233
29956,2025,2,1233
29957,2025,3,1233
29958,2025,4,1233
29959,2025,4,1234
29960,2025,5,1234
29961,2025,6,1234
29962,2025,7,1234
29963,2025,8,1234
29964,2025,9,1234
29965,2025,10,1234
29966,2025,11,1234
29967,2025,12,1234
29968,2023,11,1235
29969,2023,12,1235
29970,2024,1,1235
29971,2024,2,1235
29972,2024,3,1235
29973,2024,4,1235
29974,2024,5,1235
29975,2024,6,1235
29976,2024,7,1235
29977,2024,8,1235
29978,2024,9,1235
29979,2024,10,1235
29980,2024,11,1235
29981,2024,12,1235
29982,2025,1,1235
29983,2025,2,1235
29984,2025,3,1235
29985,2025,4,1235
29986,2025,5,1235
29987,2025,6,1235
29988,2025,7,1235
29989,2025,8,1235
29990,2025,9,1235
29991,2025,10,1235
29992,2025,11,1235
29993,2025,12,1235
29994,2025,6,1236
29995,2025,6,1237
29996,2025,7,1237
29997,2025,8,1237
29998,2025,9,1237
29999,2025,10,1237
30000,2025,11,1237
30001,2025,12,1237
30002,2023,2,1238
30003,2023,3,1238
30004,2023,4,1238
30005,2023,5,1238
30006,2023,6,1238
30007,2023,7,1238
30008,2023,8,1238
30009,2023,9,1238
30010,2023,10,1238
30011,2023,11,1238
30012,2023,12,1238
30013,2024,1,1238
30014,2024,2,1238
30015,2024,3,1238
30016,2024,4,1238
30017,2024,5,1238
30018,2024,6,1238
30019,2024,7,1238
30020,2024,8,1238
30021,2024,9,1238
30022,2024,10,1238
30023,2024,11,1238
30024,2024,12,1238
30025,2025,1,1238
30026,2025,2,1238
30027,2025,3,1238
30028,2025,4,1238
30029,2025,5,1238
30030,2025,6,1238
30031,2025,7,1238
30032,2025,8,1238
30033,2025,9,1238
30034,2025,10,1238
30035,2025,11,1238
30036,2025,12,1238
30037,2022,12,1239
30038,2023,1,1239
30039,2023,2,1239
30040,2023,3,1239
30041,2023,4,1239
30042,2023,5,1239
30043,2023,6,1239
30044,2023,7,1239
30045,2023,8,1239
30046,2023,9,1239
30047,2023,10,1239
30048,2023,11,1239
30049,2023,12,1239
30050,2024,1,1239
30051,2024,2,1239
30052,2024,3,1239
30053,2024,4,1239
30054,2024,5,1239
30055,2024,6,1239
30056,2024,7,1239
30057,2024,8,1239
30058,2024,9,1239
30059,2024,10,1239
30060,2024,11,1239
30061,2024,12,1239
30062,2025,1,1239
30063,2025,2,1239
30064,2025,3,1239
30065,2025,4,1239
30066,2025,5,1239
30067,2025,6,1239
30068,2025,7,1239
30069,2025,8,1239
30070,2025,9,1239
30071,2025,10,1239
30072,2025,11,1239
30073,2025,12,1239
30074,2022,7,1240
30075,2022,8,1240
30076,2022,9,1240
30077,2022,10,1240
30078,2022,11,1240
30079,2022,12,1240
30080,2023,1,1240
30081,2023,2,1240
30082,2023,3,1240
30083,2023,4,1240
30084,2023,5,1240
30085,2023,6,1240
30086,2023,7,1240
30087,2023,8,1240
30088,2023,9,1240
30089,2023,10,1240
30090,2023,11,1240
30091,2023,12,1240
30092,2024,1,1240
30093,2024,2,1240
30094,2024,3,1240
30095,2024,4,1240
30096,2024,5,1240
30097,2024,6,1240
30098,2024,7,1240
30099,2024,8,1240
30100,2024,9,1240
30101,2024,10,1240
30102,2024,11,1240
30103,2024,12,1240
30104,2025,1,1240
30105,2025,2,1240
30106,2025,3,1240
30107,2025,4,1240
30108,2025,5,1240
30109,2025,6,1240
30110,2025,7,1240
30111,2025,8,1240
30112,2025,9,1240
30113,2025,10,1240
30114,2025,11,1240
30115,2025,12,1240
30116,2020,4,1241
30117,2020,5,1241
30118,2020,6,1241
30119,2020,7,1241
30120,2020,8,1241
30121,2020,9,1241
30122,2020,10,1241
30123,2020,11,1241
30124,2020,12,1241
30125,2021,1,1241
30126,2021,2,1241
30127,2021,3,1241
30128,2021,4,1241
30129,2021,5,1241
30130,2021,6,1241
30131,2021,7,1241
30132,2021,8,1241
30133,2021,9,1241
30134,2021,10,1241
30135,2021,11,1241
30136,2021,12,1241
30137,2022,1,1241
30138,2022,2,1241
30139,2022,3,1241
30140,2022,4,1241
30141,2022,5,1241
30142,2022,6,1241
30143,2022,7,1241
30144,2022,8,1241
30145,2022,9,1241
30146,2022,10,1241
30147,2022,11,1241
30148,2022,12,1241
30149,2023,1,1241
30150,2023,2,1241
30151,2023,3,1241
30152,2023,4,1241
30153,2023,5,1241
30154,2023,6,1241
30155,2023,7,1241
30156,2023,8,1241
30157,2023,8,1242
30158,2023,9,1242
30159,2023,10,1242
30160,2023,11,1242
30161,2023,12,1242
30162,2024,1,1242
30163,2024,2,1242
30164,2024,3,1242
30165,2024,4,1242
30166,2024,5,1242
30167,2024,6,1242
30168,2024,7,1242
30169,2024,8,1242
30170,2024,9,1242
30171,2024,10,1242
30172,2024,11,1242
30173,2024,12,1242
30174,2025,1,1242
30175,2025,2,1242
30176,2025,3,1242
30177,2025,4,1242
30178,2025,5,1242
30179,2025,6,1242
30180,2025,7,1242
30181,2025,8,1242
30182,2025,9,1242
30183,2025,10,1242
30184,2025,11,1242
30185,2025,11,1243
30186,2025,12,1243
30187,2025,7,1244
30188,2025,8,1244
30189,2025,8,1245
30190,2025,9,1245
30191,2025,10,1245
30192,2025,11,1245
30193,2025,12,1245
30194,2020,10,1246
30195,2020,11,1246
30196,2020,12,1246
30197,2021,1,1246
30198,2021,2,1246
30199,2021,3,1246
30200,2021,4,1246
30201,2021,5,1246
30202,2021,6,1246
30203,2021,7,1246
30204,2021,8,1246
30205,2021,9,1246
30206,2021,10,1246
30207,2021,11,1246
30208,2021,12,1246
30209,2022,1,1246
30210,2022,2,1246
30211,2022,3,1246
30212,2022,4,1246
30213,2022,5,1246
30214,2022,6,1246
30215,2022,7,1246
30216,2022,8,1246
30217,2022,9,1246
30218,2022,10,1246
30219,2022,11,1246
30220,2022,12,1246
30221,2023,1,1246
30222,2023,2,1246
30223,2023,3,1246
30224,2023,4,1246
30225,2023,5,1246
30226,2023,6,1246
30227,2023,7,1246
30228,2023,8,1246
30229,2023,9,1246
30230,2023,10,1246
30231,2023,11,1246
30232,2023,12,1246
30233,2024,1,1246
30234,2024,2,1246
30235,2024,3,1246
30236,2024,4,1246
30237,2024,5,1246
30238,2024,6,1246
30239,2024,7,1246
30240,2024,8,1246
30241,2024,9,1246
30242,2024,10,1246
30243,2024,11,1246
30244,2024,12,1246
30245,2025,1,1246
30246,2025,2,1246
30247,2025,3,1246
30248,2025,4,1246
30249,2025,5,1246
30250,2025,6,1246
30251,2025,7,1246
30252,2025,8,1246
30253,2025,9,1246
30254,2025,10,1246
30255,2025,11,1246
30256,2025,12,1246
30257,2023,7,1247
30258,2023,8,1247
30259,2023,9,1247
30260,2023,10,1247
30261,2023,11,1247
30262,2023,12,1247
30263,2024,1,1247
30264,2024,2,1247
30265,2024,3,1247
30266,2024,4,1247
30267,2024,5,1247
30268,2024,6,1247
30269,2024,7,1247
30270,2024,8,1247
30271,2024,9,1247
30272,2024,10,1247
30273,2024,11,1247
30274,2024,12,1247
30275,2025,1,1247
30276,2025,2,1247
30277,2025,3,1247
30278,2025,4,1247
30279,2025,5,1247
30280,2025,6,1247
30281,2025,7,1247
30282,2025,8,1247
30283,2025,9,1247
30284,2025,10,1247
30285,2025,11,1247
30286,2025,12,1247
30287,2024,3,1248
30288,2024,4,1248
30289,2024,5,1248
30290,2024,6,1248
30291,2024,7,1248
30292,2024,8,1248
30293,2024,9,1248
30294,2024,10,1248
30295,2024,11,1248
30296,2024,12,1248
30297,2025,1,1248
30298,2025,2,1248
30299,2025,3,1248
30300,2025,4,1248
30301,2025,5,1248
30302,2025,6,1248
30303,2025,7,1248
30304,2025,8,1248
30305,2025,9,1248
30306,2025,10,1248
30307,2025,11,1248
30308,2025,12,1248
30309,2022,2,1249
30310,2022,3,1249
30311,2022,4,1249
30312,2022,5,1249
30313,2022,6,1249
30314,2022,7,1249
30315,2022,8,1249
30316,2022,9,1249
30317,2022,10,1249
30318,2022,11,1249
30319,2022,12,1249
30320,2023,1,1249
30321,2023,2,1249
30322,2023,3,1249
30323,2023,4,1249
30324,2023,5,1249
30325,2023,6,1249
30326,2023,7,1249
30327,2023,8,1249
30328,2023,9,1249
30329,2023,10,1249
30330,2023,11,1249
30331,2023,12,1249
30332,2024,1,1249
30333,2024,2,1249
30334,2024,3,1249
30335,2024,4,1249
30336,2024,5,1249
30337,2024,6,1249
30338,2024,7,1249
30339,2024,8,1249
30340,2024,9,1249
30341,2024,10,1249
30342,2024,11,1249
30343,2024,12,1249
30344,2025,1,1249
30345,2025,2,1249
30346,2025,3,1249
30347,2025,4,1249
30348,2025,5,1249
30349,2025,6,1249
30350,2025,7,1249
30351,2025,8,1249
30352,2025,9,1249
30353,2025,10,1249
30354,2025,11,1249
30355,2025,12,1249
30356,2024,2,1250
30357,2024,3,1250
30358,2024,4,1250
30359,2024,5,1250
30360,2024,6,1250
30361,2024,7,1250
30362,2024,8,1250
30363,2024,9,1250
30364,2024,10,1250
30365,2024,11,1250
30366,2024,12,1250
30367,2025,1,1250
30368,2025,2,1250
30369,2025,3,1250
30370,2025,4,1250
30371,2025,5,1250
30372,2025,6,1250
30373,2025,7,1250
30374,2025,8,1250
30375,2025,9,1250
30376,2025,10,1250
30377,2025,11,1250
30378,2025,12,1250
30379,2020,12,1251
30380,2021,1,1251
30381,2021,2,1251
30382,2021,3,1251
30383,2021,4,1251
30384,2021,5,1251
30385,2021,6,1251
30386,2021,7,1251
30387,2021,8,1251
30388,2021,9,1251
30389,2021,10,1251
30390,2021,11,1251
30391,2021,12,1251
30392,2022,1,1251
30393,2022,2,1251
30394,2022,3,1251
30395,2022,4,1251
30396,2022,5,1251
30397,2022,6,1251
30398,2022,7,1251
30399,2022,8,1251
30400,2022,9,1251
30401,2022,10,1251
30402,2022,11,1251
30403,2022,12,1251
30404,2023,1,1251
30405,2023,2,1251
30406,2023,3,1251
30407,2023,4,1251
30408,2023,5,1251
30409,2023,6,1251
30410,2023,7,1251
30411,2023,8,1251
30412,2023,9,1251
30413,2023,10,1251
30414,2023,11,1251
30415,2023,12,1251
30416,2024,1,1251
30417,2024,2,1251
30418,2024,3,1251
30419,2024,4,1251
30420,2024,5,1251
30421,2024,6,1251
30422,2024,7,1251
30423,2024,8,1251
30424,2024,9,1251
30425,2024,10,1251
30426,2024,11,1251
30427,2024,12,1251
30428,2025,1,1251
30429,2025,2,1251
30430,2025,3,1251
30431,2025,4,1251
30432,2025,5,1251
30433,2025,6,1251
30434,2025,7,1251
30435,2025,8,1251
30436,2025,9,1251
30437,2025,10,1251
30438,2025,11,1251
30439,2025,12,1251
30440,2023,9,1252
30441,2023,10,1252
30442,2023,11,1252
30443,2023,12,1252
30444,2024,1,1252
30445,2024,2,1252
30446,2024,3,1252
30447,2024,4,1252
30448,2024,5,1252
30449,2024,6,1252
30450,2024,7,1252
30451,2024,8,1252
30452,2024,9,1252
30453,2024,10,1252
30454,2024,11,1252
30455,2024,12,1252
30456,2025,1,1252
30457,2025,2,1252
30458,2025,3,1252
30459,2025,4,1252
30460,2025,5,1252
30461,2025,6,1252
30462,2025,7,1252
30463,2025,8,1252
30464,2025,9,1252
30465,2025,10,1252
30466,2025,11,1252
30467,2025,12,1252
30468,2020,6,1253
30469,2020,7,1253
30470,2020,8,1253
30471,2020,9,1253
30472,2020,10,1253
30473,2020,11,1253
30474,2020,12,1253
30475,2021,1,1253
30476,2021,2,1253
30477,2021,3,1253
30478,2021,4,1253
30479,2021,5,1253
30480,2021,6,1253
30481,2021,7,1253
30482,2021,8,1253
30483,2021,9,1253
30484,2021,10,1253
30485,2021,11,1253
30486,2021,12,1253
30487,2022,1,1253
30488,2022,2,1253
30489,2022,3,1253
30490,2022,4,1253
30491,2022,5,1253
30492,2022,6,1253
30493,2022,7,1253
30494,2022,8,1253
30495,2022,9,1253
30496,2022,10,1253
30497,2022,11,1253
30498,2022,12,1253
30499,2023,1,1253
30500,2023,2,1253
30501,2023,3,1253
30502,2023,4,1253
30503,2023,5,1253
30504,2023,6,1253
30505,2023,7,1253
30506,2023,8,1253
30507,2023,9,1253
30508,2023,10,1253
30509,2023,11,1253
30510,2023,12,1253
30511,2024,1,1253
30512,2024,2,1253
30513,2024,3,1253
30514,2024,4,1253
30515,2024,5,1253
30516,2024,6,1253
30517,2024,7,1253
30518,2024,8,1253
30519,2024,9,1253
30520,2024,10,1253
30521,2024,11,1253
30522,2024,12,1253
30523,2025,1,1253
30524,2025,2,1253
30525,2025,3,1253
30526,2025,4,1253
30527,2025,5,1253
30528,2025,6,1253
30529,2025,7,1253
30530,2025,8,1253
30531,2025,9,1253
30532,2025,9,1254
30533,2025,10,1254
30534,2025,11,1254
30535,2025,12,1254
30536,2024,11,1255
30537,2024,12,1255
30538,2025,1,1255
30539,2025,2,1255
30540,2025,3,1255
30541,2025,4,1255
30542,2025,5,1255
30543,2025,6,1255
30544,2025,7,1255
30545,2025,8,1255
30546,2025,9,1255
30547,2025,10,1255
30548,2025,11,1255
30549,2025,12,1255
30550,2025,10,1256
30551,2025,11,1256
30552,2025,12,1256
30553,2022,11,1257
30554,2022,12,1257
30555,2023,1,1257
30556,2023,2,1257
30557,2023,3,1257
30558,2023,4,1257
30559,2023,5,1257
30560,2023,6,1257
30561,2023,7,1257
30562,2023,8,1257
30563,2023,9,1257
30564,2023,10,1257
30565,2023,11,1257
30566,2023,12,1257
30567,2024,1,1257
30568,2024,2,1257
30569,2024,3,1257
30570,2024,4,1257
30571,2024,5,1257
30572,2024,6,1257
30573,2024,7,1257
30574,2024,8,1257
30575,2024,9,1257
30576,2024,10,1257
30577,2024,11,1257
30578,2024,12,1257
30579,2025,1,1257
30580,2025,2,1257
30581,2025,3,1257
30582,2025,4,1257
30583,2025,4,1258
30584,2025,5,1258
30585,2025,6,1258
30586,2025,7,1258
30587,2025,8,1258
30588,2025,9,1258
30589,2025,10,1258
30590,2025,11,1258
30591,2025,12,1258
30592,2020,9,1259
30593,2020,10,1259
30594,2020,11,1259
30595,2020,12,1259
30596,2021,1,1259
30597,2021,2,1259
30598,2021,3,1259
30599,2021,4,1259
30600,2021,5,1259
30601,2021,6,1259
30602,2021,7,1259
30603,2021,8,1259
30604,2021,9,1259
30605,2021,10,1259
30606,2021,11,1259
30607,2021,12,1259
30608,2022,1,1259
30609,2022,2,1259
30610,2022,3,1259
30611,2022,4,1259
30612,2022,5,1259
30613,2022,6,1259
30614,2022,7,1259
30615,2022,8,1259
30616,2022,9,1259
30617,2022,10,1259
30618,2022,11,1259
30619,2022,12,1259
30620,2023,1,1259
30621,2023,2,1259
30622,2023,3,1259
30623,2023,4,1259
30624,2023,5,1259
30625,2023,6,1259
30626,2023,7,1259
30627,2023,8,1259
30628,2023,9,1259
30629,2023,10,1259
30630,2023,11,1259
30631,2023,12,1259
30632,2024,1,1259
30633,2024,2,1259
30634,2024,3,1259
30635,2024,4,1259
30636,2024,5,1259
30637,2024,6,1259
30638,2024,7,1259
30639,2024,8,1259
30640,2024,9,1259
30641,2024,10,1259
30642,2024,11,1259
30643,2024,12,1259
30644,2025,1,1259
30645,2025,2,1259
30646,2025,3,1259
30647,2025,4,1259
30648,2025,5,1259
30649,2025,6,1259
30650,2025,7,1259
30651,2025,8,1259
30652,2025,9,1259
30653,2025,10,1259
30654,2025,11,1259
30655,2025,12,1259
30656,2021,2,1260
30657,2021,3,1260
30658,2021,4,1260
30659,2021,5,1260
30660,2021,6,1260
30661,2021,7,1260
30662,2021,8,1260
30663,2021,9,1260
30664,2021,10,1260
30665,2021,11,1260
